userId,movieId,rating,timestamp
91,8784,4,1138074966
91,8783,4,1111549051
91,8665,3,1138075005
91,8661,4,1111558466
91,8636,2,1111549282
91,8633,2.5,1111559241
91,8622,4,1138075163
91,8493,3.5,1111549527
91,8368,3.5,1121736078
91,8360,4,1111559110
91,8207,4,1111549443
91,8169,3,1113201613
91,8008,3,1111549008
91,7980,4.5,1111531776
91,7915,3.5,1111549436
91,7840,3.5,1112051786
91,7725,0.5,1112679844
91,7701,1.5,1111549222
91,7569,3.5,1112052186
91,7566,3.5,1111557664
91,7482,3,1111559467
91,7458,2.5,1111549044
91,7445,3.5,1138075377
91,7438,3,1111549369
91,7367,4,1113201951
91,7361,4,1111548901
91,7318,4,1126507472
91,7304,3,1112061233
91,7254,2.5,1138075235
91,7162,4,1121675280
91,7160,3.5,1138075028
91,7158,3,1138075135
91,7153,5,1111531583
91,7147,3,1111549404
91,7143,4.5,1111557929
91,7104,3,1111558139
91,7073,4,1111559491
91,7063,2.5,1126251423
91,7045,3.5,1112061260
91,7027,3,1138074792
91,7019,2.5,1111549125
91,6991,3,1126506865
91,6990,4,1111559474
91,6966,2,1113201626
91,6957,3.5,1138075511
91,6947,5,1111557955
91,6942,4,1138075394
91,6934,2.5,1113201704
91,6893,4.5,1111967007
91,6874,4,1111559501
91,6863,3,1138075403
91,6857,3.5,1111966683
91,6807,3.5,1116912078
91,6787,4,1111557436
91,6768,3.5,1126251367
91,6761,4,1138075094
91,6711,4,1138075140
91,6662,2.5,1111966986
91,6650,3,1113201831
91,6561,3.5,1111558023
91,6539,3.5,1111531744
91,6537,3,1113201569
91,6461,3,1111558410
91,6441,4,1111558006
91,6377,4,1111531725
91,6365,2.5,1113201492
91,6356,3.5,1111558393
91,6333,3.5,1111531683
91,6323,4,1112051898
91,6296,3,1121736173
91,6239,2.5,1112052390
91,6218,3,1138075082
91,6186,3,1121672441
91,6125,3,1116912104
91,6104,4,1111557471
91,6093,3.5,1111559207
91,6065,2.5,1113202101
91,5995,4,1111549390
91,5991,4,1111558554
91,5989,4,1111557545
91,5952,5,1111531667
91,5938,3.5,1116910657
91,5902,3.5,1138075387
91,5899,5,1112051748
91,5876,4,1138075129
91,5816,4,1111559163
91,5765,2.5,1111966725
91,5747,4,1111557890
91,5679,3.5,1112051880
91,5669,4.5,1111557652
91,5632,4.5,1138075492
91,5630,3.5,1138075041
91,5617,3.5,1138075068
91,5602,4,1113201930
91,5597,2.5,1111557343
91,5502,4.5,1112052416
91,5501,2,1138075607
91,5464,4,1138074833
91,5463,2.5,1112061397
91,5446,3.5,1138075115
91,5445,3.5,1112052210
91,5425,3.5,1138075410
91,5420,2.5,1111558151
91,5418,3.5,1126508438
91,5406,3.5,1113202635
91,5378,3,1113201562
91,5377,4,1138074980
91,5349,3.5,1112052230
91,5218,3.5,1111559185
91,5213,2,1111549209
91,5199,3.5,1111558424
91,5152,3,1111558035
91,5146,1,1111966731
91,5135,3,1138075185
91,5120,4,1116910723
91,5064,2.5,1138075324
91,5060,4,1111557977
91,5038,3.5,1111966717
91,5026,3,1112061281
91,5021,3,1116910729
91,5010,4.5,1111557980
91,5004,4.5,1111967039
91,5002,3,1111966895
91,4995,4,1126508237
91,4993,5,1111531699
91,4979,4,1126508507
91,4973,4,1111549321
91,4967,3.5,1111557495
91,4963,4,1111531797
91,4939,3.5,1113201478
91,4911,3,1112061374
91,4901,2.5,1138075429
91,4896,3.5,1111559172
91,4886,4,1111531536
91,4880,4,1138075433
91,4874,4,1112061328
91,4865,3,1112052020
91,4842,2,1113202834
91,4799,4,1121672574
91,4776,2,1138075453
91,4720,4,1112051848
91,4642,4,1121736182
91,4624,2.5,1111966836
91,4621,2,1111549168
91,4577,3.5,1113202840
91,4574,2,1111549147
91,4571,2.5,1112061237
91,4563,3.5,1111549174
91,4535,4,1111558428
91,4519,3.5,1111966863
91,4473,3,1113202850
91,4471,2.5,1111557145
91,4467,3.5,1112061262
91,4448,3,1138075524
91,4370,3.5,1113201683
91,4339,2.5,1111558044
91,4327,3.5,1111549301
91,4321,4.5,1111558471
91,4308,2.5,1138075507
91,4306,3.5,1111531765
91,4251,4,1138075531
91,4246,4,1126508413
91,4226,5,1111549275
91,4225,3.5,1138074991
91,4223,4,1111558002
91,4207,1.5,1111558121
91,4128,2.5,1112051876
91,4125,1.5,1111557115
91,4103,2.5,1111557935
91,4036,4.5,1112051964
91,4034,3,1126507750
91,4033,3,1111557989
91,4027,4,1111559503
91,4025,2.5,1111549112
91,4022,3,1126507727
91,4020,2.5,1138075464
91,4017,4,1138075497
91,4016,3.5,1111559250
91,4011,4,1111549392
91,3996,4,1111549459
91,3994,3.5,1112052373
91,3993,3.5,1138075447
91,3989,4.5,1111557642
91,3977,2,1126507841
91,3967,4,1138075367
91,3950,2.5,1138075306
91,3949,1,1138075051
91,3948,3.5,1126508210
91,3916,3,1138075361
91,3911,3.5,1126508416
91,3910,4.5,1121736189
91,3897,3,1138074949
91,3873,4,1111558467
91,3836,2.5,1111557914
91,3831,3,1138075427
91,3811,4.5,1111557940
91,3799,2.5,1111557245
91,3793,4,1112052252
91,3753,3.5,1126508170
91,3751,4,1111559157
91,3703,3.5,1112052312
91,3702,3.5,1113201405
91,3698,3,1113201606
91,3671,4,1121735936
91,3623,1.5,1126507801
91,3593,0.5,1111557221
91,3578,3.5,1111549349
91,3527,2.5,1112052345
91,3519,4,1113202802
91,3499,3.5,1112051917
91,3489,3.5,1112061381
91,3481,4,1126507717
91,3471,2,1112052194
91,3448,4,1111557997
91,3441,2.5,1113202857
91,3408,3,1126507669
91,3405,4.5,1113202056
91,3401,2.5,1112679899
91,3398,3.5,1111559210
91,3397,4.5,1111559167
91,3396,4.5,1111559116
91,3365,4,1121736049
91,3317,2.5,1138075024
91,3300,3,1113201512
91,3268,2.5,1111557099
91,3257,1.5,1111549164
91,3253,3.5,1126508196
91,3213,2.5,1111559197
91,3176,3,1126507808
91,3175,3.5,1112052243
91,3160,0.5,1111549580
91,3147,4,1111531546
91,3114,4.5,1121737207
91,3098,3.5,1111531787
91,3081,3.5,1112051951
91,3066,3,1111558027
91,3062,4,1111557910
91,3052,2.5,1126507877
91,3049,2.5,1113202773
91,3039,3,1126508502
91,3034,4,1111559130
91,3033,3.5,1113201474
91,2997,4,1121673697
91,2987,4,1111531352
91,2985,3.5,1113201461
91,2968,3,1112052265
91,2959,5,1111531320
91,2947,4,1112052524
91,2946,4,1111967015
91,2944,3.5,1111549351
91,2918,4.5,1111549328
91,2916,3,1112052394
91,2890,2.5,1113202901
91,2863,4.5,1111558557
91,2858,4.5,1111557477
91,2857,4,1111966776
91,2797,3.5,1112061221
91,2791,3,1121674402
91,2788,3,1111549336
91,2770,3,1126508219
91,2763,2.5,1126507902
91,2762,4,1111531713
91,2716,3.5,1112051838
91,2712,2,1126507692
91,2710,3,1121674142
91,2706,3.5,1121674128
91,2701,3,1126508323
91,2700,4,1111966814
91,2699,2.5,1126507743
91,2692,4,1111549455
91,2683,4,1121673718
91,2671,4,1126508206
91,2657,4.5,1113201521
91,2641,3.5,1113201689
91,2640,4,1113201654
91,2628,3,1112061371
91,2617,3,1126507681
91,2599,3.5,1126507631
91,2580,2.5,1111559557
91,2572,3.5,1126508384
91,2571,3.5,1111531577
91,2565,3.5,1121736214
91,2542,4.5,1111559516
91,2529,4,1112052319
91,2502,4,1111549516
91,2490,3.5,1126508477
91,2476,3,1113202847
91,2470,3.5,1126508234
91,2467,4,1116910652
91,2455,3,1126508357
91,2454,3,1112052014
91,2450,2,1112679876
91,2427,4.5,1113202924
91,2424,2.5,1126508316
91,2421,2,1111549192
91,2420,2.5,1111549039
91,2414,3,1116910668
91,2413,4,1116910676
91,2407,3.5,1113201499
91,2406,3,1126507653
91,2396,3.5,1121673667
91,2395,3.5,1126507785
91,2393,3,1113201630
91,2382,1.5,1111557154
91,2355,4,1111559133
91,2353,3,1126507780
91,2336,3.5,1126508368
91,2329,3.5,1111531568
91,2324,3,1111549402
91,2321,4,1126507830
91,2302,3.5,1126507732
91,2300,4,1111558533
91,2294,3.5,1111559267
91,2291,3.5,1121674388
91,2278,4,1126508424
91,2232,4.5,1112052407
